# LAMMPS data file written by OVITO Pro 3.12.3

318 atoms
2 atom types

0.0 5.15681 xlo xhi
0.0 4.4659284625 ylo yhi
0.0 202.3759892573 zlo zhi
-2.578405 0.0 0.0 xy xz yz

Masses

1 180.94788  # Ta
2 55.845  # Fe

Atoms  # atomic

73 2 1.2892025 3.7216070521 44.678496051
74 2 -1.2892025 3.7216070521 44.678496051
75 1 2.578405 1.4886428208 46.0115710918
76 1 -2.2204460493e-16 2.9772856417 47.238852216
77 1 0.0 0.0 47.238852216
78 1 2.578405 1.4886428208 48.4661333401
79 2 -6.6613381478e-16 1.4886428208 49.799208381
80 2 1.2892025 3.7216070521 49.799208381
81 2 -1.2892025 3.7216070521 49.799208381
82 1 2.578405 1.4886428208 50.9931085251
83 2 0.0 0.0 51.3887862477
84 1 0.0 2.9772856417 51.7844639703
85 2 2.578405 2.9772856417 52.9783641145
86 2 1.2892025 0.7443214104 52.9783641145
87 2 3.8676075 0.7443214104 52.9783641145
88 1 0.0 2.9772856417 54.3114391553
89 1 0.0 0.0 55.5387202795
90 1 2.578405 1.4886428208 55.5387202795
91 1 0.0 2.9772856417 56.7660014036
92 2 2.578405 2.9772856417 58.0990764445
93 2 1.2892025 0.7443214104 58.0990764445
94 2 3.8676075 0.7443214104 58.0990764445
95 1 0.0 2.9772856417 59.2929765886
96 2 2.578405 1.4886428208 59.6886543112
97 1 0.0 0.0 60.0843320338
98 2 2.578405 0.0 61.278232178
99 2 -1.2892025 2.2329642312 61.278232178
100 2 1.2892025 2.2329642312 61.278232178
101 1 0.0 0.0 62.6113072188
102 1 2.578405 1.4886428208 63.838588343
103 1 0.0 2.9772856417 63.838588343
104 1 0.0 0.0 65.0658694671
105 2 2.578405 0.0 66.398944508
106 2 -1.2892025 2.2329642312 66.398944508
107 2 1.2892025 2.2329642312 66.398944508
108 1 0.0 0.0 67.5928446521
109 2 0.0 2.9772856417 67.9885223747
110 1 2.578405 1.4886428208 68.3842000973
111 2 -6.6613381478e-16 1.4886428208 69.5781002414
112 2 1.2892025 3.7216070521 69.5781002414
113 2 -1.2892025 3.7216070521 69.5781002414
114 1 2.578405 1.4886428208 70.9111752823
115 1 -2.2204460493e-16 2.9772856417 72.1384564064
116 1 0.0 0.0 72.1384564064
117 1 2.578405 1.4886428208 73.3657375306
118 2 -6.6613381478e-16 1.4886428208 74.6988125714
119 2 1.2892025 3.7216070521 74.6988125714
120 2 -1.2892025 3.7216070521 74.6988125714
121 1 2.578405 1.4886428208 75.8927127156
122 2 0.0 0.0 76.2883904382
123 1 0.0 2.9772856417 76.6840681608
124 2 2.578405 2.9772856417 77.8779683049
125 2 1.2892025 0.7443214104 77.8779683049
126 2 3.8676075 0.7443214104 77.8779683049
127 1 0.0 2.9772856417 79.2110433458
128 1 0.0 0.0 80.4383244699
129 1 2.578405 1.4886428208 80.4383244699
130 1 0.0 2.9772856417 81.6656055941
131 2 2.578405 2.9772856417 82.9986806349
132 2 1.2892025 0.7443214104 82.9986806349
133 2 3.8676075 0.7443214104 82.9986806349
134 1 0.0 2.9772856417 84.1925807791
135 2 2.578405 1.4886428208 84.5882585017
136 1 0.0 0.0 84.9839362243
137 2 2.578405 0.0 86.1778363684
138 2 -1.2892025 2.2329642312 86.1778363684
139 2 1.2892025 2.2329642312 86.1778363684
140 1 0.0 0.0 87.5109114093
141 1 2.578405 1.4886428208 88.7381925334
142 1 0.0 2.9772856417 88.7381925334
143 1 0.0 0.0 89.9654736576
144 2 2.578405 0.0 91.2985486984
145 2 -1.2892025 2.2329642312 91.2985486984
146 2 1.2892025 2.2329642312 91.2985486984
147 1 0.0 0.0 92.4924488426
148 2 0.0 2.9772856417 92.8881265652
149 1 2.578405 1.4886428208 93.2838042878
150 2 -6.6613381478e-16 1.4886428208 94.4777044319
151 2 1.2892025 3.7216070521 94.4777044319
152 2 -1.2892025 3.7216070521 94.4777044319
153 1 2.578405 1.4886428208 95.8107794728
154 1 -2.2204460493e-16 2.9772856417 97.0380605969
155 1 0.0 0.0 97.0380605969
156 1 2.578405 1.4886428208 98.2653417211
157 2 -6.6613381478e-16 1.4886428208 99.5984167619
158 2 1.2892025 3.7216070521 99.5984167619
159 2 -1.2892025 3.7216070521 99.5984167619
160 1 2.578405 1.4886428208 100.7923169061
161 2 0.0 0.0 101.1879946287
162 1 0.0 2.9772856417 101.5836723513
163 2 2.578405 2.9772856417 102.7775724954
164 2 1.2892025 0.7443214104 102.7775724954
165 2 3.8676075 0.7443214104 102.7775724954
166 1 0.0 2.9772856417 103.9714726396
167 2 0.0 0.0 104.3671503622
168 1 2.578405 1.4886428208 104.7628280848
169 2 -6.6613381478e-16 1.4886428208 105.9567282289
170 2 1.2892025 3.7216070521 105.9567282289
171 2 -1.2892025 3.7216070521 105.9567282289
172 1 2.578405 1.4886428208 107.2898032698
173 1 -2.2204460493e-16 2.9772856417 108.5170843939
174 1 0.0 0.0 108.5170843939
175 1 2.578405 1.4886428208 109.744365518
176 2 -6.6613381478e-16 1.4886428208 111.0774405589
177 2 1.2892025 3.7216070521 111.0774405589
178 2 -1.2892025 3.7216070521 111.0774405589
179 1 2.578405 1.4886428208 112.2713407031
180 2 0.0 2.9772856417 112.6670184257
181 1 0.0 0.0 113.0626961483
182 2 2.578405 0.0 114.2565962924
183 2 -1.2892025 2.2329642312 114.2565962924
184 2 1.2892025 2.2329642312 114.2565962924
185 1 0.0 0.0 115.5896713333
186 1 2.578405 1.4886428208 116.8169524574
187 1 0.0 2.9772856417 116.8169524574
188 1 0.0 0.0 118.0442335815
189 2 2.578405 0.0 119.3773086224
190 2 -1.2892025 2.2329642312 119.3773086224
191 2 1.2892025 2.2329642312 119.3773086224
192 1 0.0 0.0 120.5712087666
193 2 2.578405 1.4886428208 120.9668864892
194 1 0.0 2.9772856417 121.3625642117
195 2 2.578405 2.9772856417 122.5564643559
196 2 1.2892025 0.7443214104 122.5564643559
197 2 3.8676075 0.7443214104 122.5564643559
198 1 0.0 2.9772856417 123.8895393968
199 1 0.0 0.0 125.1168205209
200 1 2.578405 1.4886428208 125.1168205209
201 1 0.0 2.9772856417 126.344101645
202 2 2.578405 2.9772856417 127.6771766859
203 2 1.2892025 0.7443214104 127.6771766859
204 2 3.8676075 0.7443214104 127.6771766859
205 1 0.0 2.9772856417 128.8710768301
206 2 0.0 0.0 129.2667545526
207 1 2.578405 1.4886428208 129.6624322752
208 2 -6.6613381478e-16 1.4886428208 130.8563324194
209 2 1.2892025 3.7216070521 130.8563324194
210 2 -1.2892025 3.7216070521 130.8563324194
211 1 2.578405 1.4886428208 132.1894074603
212 1 -2.2204460493e-16 2.9772856417 133.4166885844
213 1 0.0 0.0 133.4166885844
214 1 2.578405 1.4886428208 134.6439697085
215 2 -6.6613381478e-16 1.4886428208 135.9770447494
216 2 1.2892025 3.7216070521 135.9770447494
217 2 -1.2892025 3.7216070521 135.9770447494
218 1 2.578405 1.4886428208 137.1709448936
219 2 0.0 2.9772856417 137.5666226161
220 1 0.0 0.0 137.9623003387
221 2 2.578405 0.0 139.1562004829
222 2 -1.2892025 2.2329642312 139.1562004829
223 2 1.2892025 2.2329642312 139.1562004829
224 1 0.0 0.0 140.4892755238
225 1 2.578405 1.4886428208 141.7165566479
226 1 0.0 2.9772856417 141.7165566479
227 1 0.0 0.0 142.943837772
228 2 2.578405 0.0 144.2769128129
229 2 -1.2892025 2.2329642312 144.2769128129
230 2 1.2892025 2.2329642312 144.2769128129
231 1 0.0 0.0 145.470812957
232 2 2.578405 1.4886428208 145.8664906796
233 1 0.0 2.9772856417 146.2621684022
234 2 2.578405 2.9772856417 147.4560685464
235 2 1.2892025 0.7443214104 147.4560685464
236 2 3.8676075 0.7443214104 147.4560685464
237 1 0.0 2.9772856417 148.7891435873
238 1 0.0 0.0 150.0164247114
239 1 2.578405 1.4886428208 150.0164247114
240 1 0.0 2.9772856417 151.2437058355
241 2 2.578405 2.9772856417 152.5767808764
242 2 1.2892025 0.7443214104 152.5767808764
243 2 3.8676075 0.7443214104 152.5767808764
244 1 0.0 2.9772856417 153.7706810205
245 2 0.0 0.0 154.1663587431
246 1 2.578405 1.4886428208 154.5620364657
247 2 -6.6613381478e-16 1.4886428208 155.7559366099
248 2 1.2892025 3.7216070521 155.7559366099
249 2 -1.2892025 3.7216070521 155.7559366099
250 1 2.578405 1.4886428208 157.0890116507
251 1 -2.2204460493e-16 2.9772856417 158.3162927749
252 1 0.0 0.0 158.3162927749
253 1 2.578405 1.4886428208 159.543573899
254 2 -6.6613381478e-16 1.4886428208 160.8766489399
255 2 1.2892025 3.7216070521 160.8766489399
256 2 -1.2892025 3.7216070521 160.8766489399
257 1 2.578405 1.4886428208 162.070549084
258 2 0.0 2.9772856417 162.4662268066
259 1 0.0 0.0 162.8619045292
260 2 2.578405 0.0 164.0558046734
261 2 -1.2892025 2.2329642312 164.0558046734
262 2 1.2892025 2.2329642312 164.0558046734
263 1 0.0 0.0 165.3888797142
264 1 2.578405 1.4886428208 166.6161608384
265 1 0.0 2.9772856417 166.6161608384
266 1 0.0 0.0 167.8434419625
267 2 2.578405 0.0 169.1765170034
268 2 -1.2892025 2.2329642312 169.1765170034
269 2 1.2892025 2.2329642312 169.1765170034
270 1 0.0 0.0 170.3704171475
271 2 2.578405 1.4886428208 170.7660948701
272 1 0.0 2.9772856417 171.1617725927
273 2 2.578405 2.9772856417 172.3556727369
274 2 1.2892025 0.7443214104 172.3556727369
275 2 3.8676075 0.7443214104 172.3556727369
276 1 0.0 2.9772856417 173.6887477777
277 1 0.0 0.0 174.9160289019
278 1 2.578405 1.4886428208 174.9160289019
279 1 0.0 2.9772856417 176.143310026
280 2 2.578405 2.9772856417 177.4763850669
281 2 1.2892025 0.7443214104 177.4763850669
282 2 3.8676075 0.7443214104 177.4763850669
283 1 0.0 2.9772856417 178.670285211
284 2 0.0 0.0 179.0659629336
285 1 2.578405 1.4886428208 179.4616406562
286 2 -6.6613381478e-16 1.4886428208 180.6555408004
287 2 1.2892025 3.7216070521 180.6555408004
288 2 -1.2892025 3.7216070521 180.6555408004
289 1 2.578405 1.4886428208 181.9886158412
290 1 -2.2204460493e-16 2.9772856417 183.2158969654
291 1 0.0 0.0 183.2158969654
292 1 2.578405 1.4886428208 184.4431780895
293 2 -6.6613381478e-16 1.4886428208 185.7762531304
294 2 1.2892025 3.7216070521 185.7762531304
295 2 -1.2892025 3.7216070521 185.7762531304
296 1 2.578405 1.4886428208 186.9701532745
297 2 0.0 2.9772856417 187.3658309971
298 1 0.0 0.0 187.7615087197
299 2 2.578405 0.0 188.9554088639
300 2 -1.2892025 2.2329642312 188.9554088639
301 2 1.2892025 2.2329642312 188.9554088639
302 1 0.0 0.0 190.2884839047
303 1 2.578405 1.4886428208 191.5157650289
304 1 0.0 2.9772856417 191.5157650289
305 1 0.0 0.0 192.743046153
306 2 2.578405 0.0 194.0761211939
307 2 -1.2892025 2.2329642312 194.0761211939
308 2 1.2892025 2.2329642312 194.0761211939
309 1 0.0 0.0 195.270021338
310 2 2.578405 1.4886428208 195.6656990606
311 1 0.0 2.9772856417 196.0613767832
312 2 2.578405 2.9772856417 197.2552769273
313 2 1.2892025 0.7443214104 197.2552769273
314 2 3.8676075 0.7443214104 197.2552769273
315 1 0.0 2.9772856417 198.5883519682
316 1 0.0 0.0 199.8156330923
317 1 2.578405 1.4886428208 199.8156330923
318 1 0.0 2.9772856417 201.0429142165
