LAMMPS data file via write_data, version 29 Aug 2024, timestep = 266, units = metal

4875 atoms
2 atom types

-0.095194627145479 24.7898334611454 xlo xhi
-0.08244096542536 21.4686255329254 ylo yhi
2.710328459621721 132.77539370887817 zlo zhi
-12.442514044161298 0 0 xy xz yz

Masses

1 180.94788
2 55.845

Atoms # atomic

12 1 -0.09519462711071525 2.7910345677026687 3.0394657805063394 0 0 0
18 1 -0.09519462711109694 2.791034567702638 5.7427364684013344 0 0 0
39 2 1.1505076500982314 0.6367655796652414 4.653485449697307 0 0 0
37 2 2.3933081817180604 2.7893592441073594 4.653485449697116 0 0 0
38 2 3.636108713341156 0.6367655796651817 4.653485449696969 0 0 0
987 1 4.881810990547455 2.7910345677026673 3.0394657805063447 0 0 0
993 1 4.881810990547076 2.791034567702637 5.742736468401335 0 0 0
1012 2 7.370313799376242 2.7893592441073607 4.6534854496971185 0 0 0
1014 2 6.1275132677564 0.6367655796652392 4.653485449697314 0 0 0
1013 2 8.61311433099934 0.6367655796651783 4.653485449696973 0 0 0
1962 1 9.858816608205634 2.7910345677026673 3.0394657805063447 0 0 0
1968 1 9.858816608205254 2.7910345677026362 5.742736468401335 0 0 0
1989 2 11.104518885414581 0.6367655796652356 4.653485449697316 0 0 0
1987 2 12.347319417034418 2.7893592441073585 4.653485449697122 0 0 0
1988 2 13.59011994865751 0.6367655796651781 4.6534854496969755 0 0 0
2937 1 14.835822225863817 2.791034567702664 3.03946578050635 0 0 0
2943 1 14.835822225863435 2.7910345677026354 5.742736468401336 0 0 0
2964 2 16.081524503072767 0.636765579665237 4.6534854496973175 0 0 0
2962 2 17.324325034692606 2.789359244107355 4.65348544969712 0 0 0
2963 2 18.56712556631569 0.6367655796651777 4.653485449696974 0 0 0
3912 1 19.812827843521994 2.791034567702664 3.0394657805063434 0 0 0
3918 1 19.812827843521607 2.7910345677026345 5.7427364684013344 0 0 0
3937 2 22.301330652350778 2.7893592441073594 4.653485449697108 0 0 0
3938 2 23.54413118397388 0.636765579665181 4.653485449696966 0 0 0
3939 2 21.058530120730943 0.6367655796652401 4.653485449697309 0 0 0
207 1 -2.583697435942997 7.101247867372822 3.039465780506344 0 0 0
213 1 -2.5836974359433427 7.101247867372793 5.742736468401336 0 0 0
234 2 -1.3379951587340373 4.9469788793353935 4.653485449697313 0 0 0
232 2 -0.0951946271142089 7.0995725437775175 4.6534854496971185 0 0 0
233 2 1.1476059045088998 4.946978879335335 4.653485449696974 0 0 0
1182 1 2.393308181715197 7.101247867372822 3.0394657805063456 0 0 0
1188 1 2.3933081817148114 7.101247867372791 5.742736468401335 0 0 0
1209 2 3.639010458924148 4.9469788793353935 4.653485449697316 0 0 0
1207 2 4.881810990543978 7.099572543777519 4.6534854496971185 0 0 0
1208 2 6.124611522167078 4.946978879335333 4.6534854496969755 0 0 0
2157 1 7.370313799373376 7.101247867372821 3.03946578050635 0 0 0
2163 1 7.370313799372995 7.1012478673727895 5.742736468401336 0 0 0
2184 2 8.616016076582328 4.946978879335393 4.6534854496973175 0 0 0
2182 2 9.85881660820216 7.0995725437775175 4.65348544969712 0 0 0
2183 2 11.101617139825256 4.946978879335333 4.653485449696978 0 0 0
3132 1 12.347319417031551 7.101247867372824 3.039465780506351 0 0 0
3138 1 12.347319417031168 7.101247867372788 5.742736468401339 0 0 0
3157 2 14.83582222586033 7.099572543777516 4.653485449697122 0 0 0
3158 2 16.078622757483437 4.946978879335332 4.65348544969698 0 0 0
3159 2 13.59302169424051 4.946978879335393 4.653485449697322 0 0 0
4107 1 17.32432503468972 7.101247867372824 3.0394657805063527 0 0 0
4113 1 17.324325034689345 7.1012478673727895 5.742736468401339 0 0 0
4132 2 19.812827843518498 7.099572543777518 4.6534854496971185 0 0 0
4134 2 18.57002731189869 4.946978879335392 4.653485449697323 0 0 0
4133 2 21.05562837514161 4.946978879335331 4.653485449696974 0 0 0
402 1 -5.072200244775243 11.41146116704298 3.0394657805063505 0 0 0
408 1 -5.072200244775629 11.411461167042944 5.742736468401336 0 0 0
427 2 -2.583697435946463 11.409785843447668 4.653485449697117 0 0 0
428 2 -1.3408969043233636 9.25719217900549 4.653485449696975 0 0 0
429 2 -3.826497967566319 9.257192179005548 4.653485449697319 0 0 0
1377 1 -0.09519462711707327 11.411461167042978 3.039465780506342 0 0 0
1383 1 -0.09519462711744986 11.411461167042944 5.742736468401335 0 0 0
1404 2 1.150507650091864 9.257192179005548 4.653485449697316 0 0 0
1402 2 2.39330818171171 11.409785843447668 4.653485449697116 0 0 0
